name,run_id,created_at,model_name,task_name,data_split_seed,validation_metric,validation_crps,validation_rmse,test_crps,test_rmse,fitting_time_s,validation_prediction_time_s,test_prediction_time_s,validation_fixed_effect_residual_rmse,fixed_effect_type,feature_dimension,best_boosting_round,model.train_params.learning_rate,model.train_params.lambda_l2,model.train_params.min_data_in_leaf,model.train_params.num_leaves,model.train_params.max_bin,model.train_params.max_depth,model.np_params.dropout,model.np_train_params.learning_rate,model.np_train_params.epochs_per_round,model.lgbm_params.learning_rate,model.lgbm_params.lambda_l2,model.lgbm_params.min_data_in_leaf,model.lgbm_params.num_leaves,model.lgbm_params.max_bin,model.lgbm_params.max_depth,epochs_trained,model.params.dropout
anpboost-in_context-steps_2D-seed3,v0eg6cyx,2026-07-20T08:51:01Z,anpboost,in_context,3,rmse,0.5104810546875,0.9026010233034896,0.5121444661458333,0.9064647604294588,2493.788140296936,2.223238229751587,2.760973691940308,1.370192226575035,steps,2,80.0,,,,,,,0.0,4.589824181495648e-05,20.0,0.2878805718308923,1.0,1000.0,8.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed3,xnrynl85,2026-07-21T00:52:26Z,anpboost,in_context,3,rmse,0.5221533854166667,0.9279356273022704,0.5252756510416666,0.9328792613198787,1322.3559012413025,2.306089162826538,2.679598093032837,1.5522368434099332,steps,2,32.0,,,,,,,0.0,0.0003583387974072,20.0,0.0166876416291958,0.0,10.0,8.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed3,z6jax7qs,2026-07-21T01:14:51Z,anpboost,in_context,3,rmse,0.5261589192708334,0.9319698452534356,0.529924609375,0.9365792200582316,3128.895536184311,2.7677743434906006,2.736366033554077,1.5448005593576464,steps,2,108.0,,,,,,,0.0,3.7275559646016336e-05,20.0,0.0105756957788887,0.0,100.0,8.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed3,z83jm0sk,2026-07-20T16:08:23Z,anpboost,in_context,3,rmse,0.5375818359375,0.954519414315492,0.5408255533854167,0.9589784091388956,4837.155059576035,2.606040000915528,2.7750444412231445,1.7771686594393028,steps,2,311.0,,,,,,,0.2,1.1508017135300922e-05,10.0,0.0179523383684912,1.0,20.0,16.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,0pn3vo09,2026-07-22T11:51:31Z,anpboost,in_context,4,rmse,0.5010409505208333,0.8892970521172923,0.4963577473958333,0.8806802853966964,7007.57893538475,7.792680263519287,7.364413499832153,1.5929087862559426,steps,2,125.0,,,,,,,0.2,0.0001849521658972,20.0,0.0438086761972578,0.0,20.0,8.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,0z80uket,2026-07-23T05:34:25Z,anpboost,in_context,4,rmse,0.5909254557291667,1.0473996424842515,0.5836080729166667,1.0349046587988875,1257.2251753807068,6.1778244972229,6.834561347961426,2.0736937076161244,steps,2,6.0,,,,,,,0.2,3.6649592076212935e-05,20.0,0.9572167377160832,0.0,100.0,16.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,3b227q49,2026-07-22T22:08:33Z,anpboost,in_context,4,rmse,0.5074022135416667,0.9011746434652304,0.50174775390625,0.8909904322753965,6995.210273265839,5.9597132205963135,6.137054443359375,2.002373933607924,steps,2,229.0,,,,,,,0.2,0.0001077955162095,10.0,0.0754992854618303,0.0,10.0,16.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,3kg3msis,2026-07-22T05:15:11Z,anpboost,in_context,4,rmse,0.5100197265625,0.9058107973627602,0.5008529296875,0.8902966430664826,2060.0169353485107,6.51874041557312,5.877394437789917,1.4937802871425647,steps,2,59.0,,,,,,,0.0,0.0008692991511139,10.0,0.1569639638866114,0.0,1000.0,8.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,3vdk9x3q,2026-07-23T01:40:00Z,anpboost,in_context,4,rmse,0.5152271484375,0.9164221003031736,0.5108917643229167,0.9071304519919904,2601.452962398529,5.991150856018066,6.584459543228149,1.5164657437771054,steps,2,80.0,,,,,,,0.0,8.878664758716842e-05,10.0,0.0222025951448105,0.0,20.0,16.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,4h387phs,2026-07-22T18:09:35Z,anpboost,in_context,4,rmse,0.5209637044270833,0.926496754999903,0.5158765950520834,0.9170457695943316,2230.0791594982147,7.657579660415649,7.552701234817505,1.5416217175993634,steps,2,26.0,,,,,,,0.0,0.0001380773171791,20.0,0.0190619809185539,1.0,10.0,16.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,7z862urm,2026-07-23T13:14:49Z,anpboost,in_context,4,rmse,0.50350107421875,0.8934464713743371,0.5000024739583333,0.8859369926124955,10123.390345096588,6.972699165344238,5.308617830276489,1.5618432421946664,steps,2,240.0,,,,,,,0.2,8.111144333995501e-05,20.0,0.0123280038313677,1.0,10.0,8.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,883xsdvn,2026-07-23T12:09:14Z,anpboost,in_context,4,rmse,0.52248583984375,0.9272512715084382,0.51534794921875,0.9141485754088948,3903.557146787643,4.695256233215332,4.627527236938477,1.536688263724683,steps,2,81.0,,,,,,,0.0,3.7275559646016336e-05,20.0,0.0105756957788887,0.0,100.0,8.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,8k9belia,2026-07-23T10:02:43Z,anpboost,in_context,4,rmse,0.5007022786458334,0.8896923793810068,0.4951124674479166,0.8790716929154692,5274.680485486984,5.8269944190979,6.469730377197266,1.2883342705340193,steps,2,113.0,,,,,,,0.0,1.4730368526805258e-05,20.0,0.2585142302046639,1.0,10.0,8.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,aahilp8t,2026-07-22T01:10:42Z,anpboost,in_context,4,rmse,0.51157470703125,0.9108464296558478,0.5036634114583334,0.8957446140144409,3000.799504041672,5.508641719818115,5.211710214614868,1.557275572034163,steps,2,141.0,,,,,,,0.2,0.0002910635913133,5.0,0.0130667392380532,0.0,100.0,4.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,bt2upjpd,2026-07-23T08:25:11Z,anpboost,in_context,4,rmse,0.5011179361979167,0.8909906409242306,0.4985326822916666,0.8845208941555792,5818.287996768951,6.099559307098389,5.597369909286499,1.5625301089678234,steps,2,214.0,,,,,,,0.2,0.0002213282815989,10.0,0.0152199142675109,0.0,100.0,16.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,cfk6od26,2026-07-23T03:27:26Z,anpboost,in_context,4,rmse,0.5170729817708334,0.9170458557745338,0.5123091796875,0.905885439050514,7585.962884426117,5.911552906036377,5.580903768539429,1.5090294327800775,steps,2,166.0,,,,,,,0.0,1.5905817778820346e-05,20.0,0.0138796110793157,1.0,20.0,16.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,esh437df,2026-07-22T05:50:04Z,anpboost,in_context,4,rmse,0.5639913411458334,0.9989545104802778,0.5563401041666667,0.9868802060412968,2134.26185464859,5.656409740447998,5.515337944030762,2.2955264855047983,steps,2,30.0,,,,,,,0.2,1.913588048769229e-05,20.0,0.3503398491158687,0.0,10.0,8.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,ftix4gz7,2026-07-22T09:46:29Z,anpboost,in_context,4,rmse,0.5086218098958334,0.903347398500511,0.50404306640625,0.894305179644682,2307.7229120731354,8.563093662261963,7.829359531402588,1.2533836827674167,steps,2,85.0,,,,,,,0.0,0.0001848449172098,5.0,0.6097025297491431,1.0,10.0,16.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,g2pgcxqv,2026-07-22T10:26:10Z,anpboost,in_context,4,rmse,0.5672205729166667,1.0072501140210783,0.5637860026041667,1.0024444678692082,1839.9706115722656,7.759683847427368,7.818313360214233,2.3373968279715878,steps,2,14.0,,,,,,,0.2,6.83631406502272e-05,20.0,0.768810680147495,1.0,100.0,8.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,hw496ehz,2026-07-23T11:31:51Z,anpboost,in_context,4,rmse,0.5152515950520833,0.9133646394896476,0.5127901692708333,0.9074877325260834,2206.2399113178253,5.182575941085815,6.35392165184021,1.5478921816399325,steps,2,34.0,,,,,,,0.0,0.0003583387974072,20.0,0.0166876416291958,0.0,10.0,8.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,j0vafgbz,2026-07-22T17:08:55Z,anpboost,in_context,4,rmse,0.5017993815104167,0.8914809131960602,0.4958220052083333,0.8810443649667359,3604.503544330597,7.827384948730469,5.994131803512573,1.5634662107963186,steps,2,57.0,,,,,,,0.2,0.0006756608892518,20.0,0.0718403263658167,0.0,10.0,16.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,jltdhd1a,2026-07-22T19:37:11Z,anpboost,in_context,4,rmse,0.5304296223958334,0.941702964241918,0.52257060546875,0.9272820747567097,8932.614264249802,8.113584041595459,7.427327871322632,1.6787890875835665,steps,2,298.0,,,,,,,0.2,1.1508017135300922e-05,10.0,0.0179523383684912,1.0,20.0,16.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,kgybn5qb,2026-07-22T02:01:17Z,anpboost,in_context,4,rmse,0.5028162109375,0.8943648731636739,0.4978151692708333,0.8843041466676812,7175.30672454834,6.427006244659424,6.203246116638184,1.6455489859889323,steps,2,262.0,,,,,,,0.2,7.309539835912905e-05,10.0,0.0383962929980417,1.0,10.0,8.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,kh3cf6pi,2026-07-22T18:47:23Z,anpboost,in_context,4,rmse,0.5347345377604167,0.9497334494310928,0.52615673828125,0.9350526129431966,2951.952861070633,7.358482837677002,7.358416080474853,2.409910556128241,steps,2,79.0,,,,,,,0.2,0.0001053621921034,10.0,0.2534741961949762,1.0,1000.0,16.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,kihr6cxd,2026-07-22T13:48:56Z,anpboost,in_context,4,rmse,0.51106279296875,0.9032474778353544,0.50652470703125,0.8936849454374772,2628.820556879044,7.833082437515259,7.52085542678833,1.6633296528394372,steps,2,66.0,,,,,,,0.0,0.0007472397689332,10.0,0.7069476197217992,0.0,20.0,16.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,m3a9ecna,2026-07-22T07:40:38Z,anpboost,in_context,4,rmse,0.5116876627604167,0.908472305709317,0.50422099609375,0.8937915278957065,7513.504224061966,7.749753713607788,7.900627136230469,1.4407293748640957,steps,2,153.0,,,,,,,0.0,1.1241862095793047e-05,20.0,0.0425316236379087,1.0,100.0,8.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,nvw7jdpy,2026-07-23T05:55:56Z,anpboost,in_context,4,rmse,0.5029264973958333,0.8941546332074773,0.5007494140625,0.888562328316625,8921.06246638298,5.4626784324646,6.197183847427368,1.7603144513638551,steps,2,197.0,,,,,,,0.2,0.0001024482973264,20.0,0.0600348399921965,1.0,1000.0,8.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,pdw155fm,2026-07-22T15:31:56Z,anpboost,in_context,4,rmse,0.54155,0.9620286685875984,0.532737109375,0.9467369527934432,3137.7540934085846,7.606337308883667,6.427732467651367,3.1314569418477487,steps,2,135.0,,,,,,,0.2,0.0001251605833757,5.0,0.2656797431288616,1.0,100.0,4.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,s7gvdmww,2026-07-22T14:33:23Z,anpboost,in_context,4,rmse,0.5066305338541667,0.8995417223762285,0.4998173502604167,0.8860710541904032,3476.940987586975,7.949964761734009,6.712591648101807,1.4411514851653784,steps,2,52.0,,,,,,,0.0,4.764963542138518e-05,20.0,0.5945287330479982,0.0,100.0,16.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,sayfxpor,2026-07-23T16:04:06Z,anpboost,in_context,4,rmse,0.5104435221354167,0.9061598675865388,0.5046461588541666,0.8962635146633444,2697.075726032257,5.740947723388672,5.521744251251221,1.5273384186198118,steps,2,141.0,,,,,,,0.0,0.0008887704677237,5.0,0.0415963508411869,0.0,1000.0,4.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,segaasjd,2026-07-23T00:07:10Z,anpboost,in_context,4,rmse,0.5006853190104167,0.8916696292757189,0.49724912109375,0.8840430163502986,5462.501294374466,6.807626008987427,6.278050661087036,1.8754339033595293,steps,2,197.0,,,,,,,0.2,0.0002091196066971,10.0,0.1284423092280945,0.0,100.0,4.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,uo4rxwt2,2026-07-22T04:01:28Z,anpboost,in_context,4,rmse,0.4989128255208333,0.8872635268061148,0.4937297200520833,0.8770052659565126,4388.660457849503,6.509132623672485,6.340892791748047,1.7631529606473637,steps,2,229.0,,,,,,,0.2,0.0008536189862866,5.0,0.2335963502626159,0.0,100.0,4.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,wewe3zvp,2026-07-22T16:24:55Z,anpboost,in_context,4,rmse,0.5080544270833334,0.9006784885725111,0.5016908203125,0.8886913076882719,2603.2695553302765,6.90979528427124,7.124231338500977,1.5287291081341396,steps,2,68.0,,,,,,,0.0,0.0008831228248242,10.0,0.3887072196612053,1.0,100.0,8.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,wtj73v9v,2026-07-22T10:57:28Z,anpboost,in_context,4,rmse,0.4999309895833333,0.8878973527071728,0.4975230794270833,0.8818228779756795,3154.7253489494324,7.5907816886901855,8.126107692718506,1.3419381955421217,steps,2,129.0,,,,,,,0.0,0.0001656260589333,5.0,0.655438234354628,0.0,20.0,4.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,x4cvcrx2,2026-07-22T06:26:09Z,anpboost,in_context,4,rmse,0.5126694661458333,0.9057666992744068,0.5049655598958334,0.8910074073869546,4434.064792394638,6.486701488494873,6.323025465011597,1.4054966071485815,steps,2,89.0,,,,,,,0.0,4.589824181495648e-05,20.0,0.2878805718308923,1.0,1000.0,8.0,255.0,-1.0,,
anpboost-in_context-steps_2D-seed4,xg5se1sr,2026-07-23T02:23:56Z,anpboost,in_context,4,rmse,0.51905869140625,0.9215419270765725,0.5117707356770833,0.907686790754392,3781.375961303711,4.440027236938477,4.210322141647339,1.239740885075184,steps,2,198.0,,,,,,,0.0,1.3840044764106206e-05,5.0,0.7593823221110972,0.0,1000.0,8.0,255.0,-1.0,,
anpboost-few_shot-steps_2D-seed0,1g6hlidn,2026-07-21T04:12:22Z,anpboost,few_shot,0,rmse,0.552475341796875,0.9819767469288097,0.5521990966796875,0.978892599737609,1589.8475267887115,0.4572334289550781,0.4315886497497558,1.6765523179416135,steps,2,198.0,,,,,,,0.2,0.0008536189862866,5.0,0.2335963502626159,0.0,100.0,4.0,255.0,-1.0,,
anpboost-few_shot-steps_2D-seed0,2ekrosl8,2026-07-21T05:56:47Z,anpboost,few_shot,0,rmse,0.5798151245117188,1.028409068381262,0.5684102783203125,1.005918887493748,2565.647248029709,0.4416646957397461,0.4935543537139892,1.4457284008466662,steps,2,120.0,,,,,,,0.0,1.1241862095793047e-05,20.0,0.0425316236379087,1.0,100.0,8.0,255.0,-1.0,,
anpboost-few_shot-steps_2D-seed0,2re1kums,2026-07-21T10:55:44Z,anpboost,few_shot,0,rmse,0.571453857421875,1.0127494350923638,0.5635706787109375,0.9975748404211277,2100.8297419548035,0.8916559219360352,0.9272730350494384,1.5337806715871534,steps,2,54.0,,,,,,,0.0,0.0001380773171791,20.0,0.0190619809185539,1.0,10.0,16.0,255.0,-1.0,,
anpboost-few_shot-steps_2D-seed0,4o8jbm1f,2026-07-21T08:13:39Z,anpboost,few_shot,0,rmse,0.5625017700195313,0.9976699531485256,0.561425048828125,0.9954514116662267,864.312206029892,0.389657974243164,0.3788630962371826,1.3212727288203927,steps,2,55.0,,,,,,,0.0,0.0007472397689332,10.0,0.7069476197217992,0.0,20.0,16.0,255.0,-1.0,,
anpboost-few_shot-steps_2D-seed0,6dfkt6oo,2026-07-21T15:35:05Z,anpboost,few_shot,0,rmse,0.5742432250976562,1.019785086159577,0.5668419189453126,1.0036747481046102,1763.906221151352,1.2840306758880615,1.2458009719848633,1.5113005334045064,steps,2,72.0,,,,,,,0.0,8.878664758716842e-05,10.0,0.0222025951448105,0.0,20.0,16.0,255.0,-1.0,,
anpboost-few_shot-steps_2D-seed0,719461ka,2026-07-21T03:29:14Z,anpboost,few_shot,0,rmse,0.5595506591796875,0.9943402875825496,0.5561730346679687,0.985819549606328,2577.485051393509,0.5189864635467529,0.4198360443115234,1.671245385739806,steps,2,216.0,,,,,,,0.2,7.309539835912905e-05,10.0,0.0383962929980417,1.0,10.0,8.0,255.0,-1.0,,
anpboost-few_shot-steps_2D-seed0,793k9p1y,2026-07-21T21:15:44Z,anpboost,few_shot,0,rmse,0.5693955078125,1.007382187169133,0.5669208984375,1.001257525257482,2486.241983652115,1.1939668655395508,1.0356676578521729,1.5447851635705108,steps,2,60.0,,,,,,,0.0,0.0003583387974072,20.0,0.0166876416291958,0.0,10.0,8.0,255.0,-1.0,,
anpboost-few_shot-steps_2D-seed0,9tzdqc7y,2026-07-21T12:06:43Z,anpboost,few_shot,0,rmse,0.5821796264648438,1.03413549512801,0.575050537109375,1.018051938289101,5757.031330108643,1.2219431400299072,1.2690227031707764,1.638941239134398,steps,2,315.0,,,,,,,0.2,1.1508017135300922e-05,10.0,0.0179523383684912,1.0,20.0,16.0,255.0,-1.0,,
anpboost-few_shot-steps_2D-seed0,b3ip738b,2026-07-21T22:44:32Z,anpboost,few_shot,0,rmse,0.552317138671875,0.9813982469032904,0.548349365234375,0.971315809257596,4573.027563095093,1.136650323867798,1.2605128288269043,1.5668700224188794,steps,2,135.0,,,,,,,0.2,8.111144333995501e-05,20.0,0.0123280038313677,1.0,10.0,8.0,255.0,-1.0,,
anpboost-few_shot-steps_2D-seed0,bv2soiok,2026-07-21T14:50:25Z,anpboost,few_shot,0,rmse,0.5523463745117188,0.9825838323992514,0.5486932373046876,0.973027076634806,2666.306310415268,1.205395221710205,1.3464224338531494,1.662043639149096,steps,2,121.0,,,,,,,0.2,0.0002091196066971,10.0,0.1284423092280945,0.0,100.0,4.0,255.0,-1.0,,
anpboost-few_shot-steps_2D-seed0,ckvzntcm,2026-07-21T07:06:03Z,anpboost,few_shot,0,rmse,0.56218310546875,0.9981061302529765,0.5553636474609375,0.982509097525273,1257.6255357265472,0.528702974319458,0.3720571994781494,1.5005495144628649,steps,2,151.0,,,,,,,0.0,0.0001656260589333,5.0,0.655438234354628,0.0,20.0,4.0,255.0,-1.0,,
anpboost-few_shot-steps_2D-seed0,dvpnajh4,2026-07-21T13:42:53Z,anpboost,few_shot,0,rmse,0.5563092041015625,0.9889769547482016,0.5543681640625,0.9820858321000844,4039.4428856372833,1.2161872386932373,1.3937106132507324,1.882381088439982,steps,2,199.0,,,,,,,0.2,0.0001077955162095,10.0,0.0754992854618303,0.0,10.0,16.0,255.0,-1.0,,
anpboost-few_shot-steps_2D-seed0,e7xbqvvq,2026-07-21T20:17:43Z,anpboost,few_shot,0,rmse,0.568294189453125,1.0073346126292593,0.5612409057617187,0.9927356718134942,3444.0674288272858,1.328625202178955,1.2269845008850098,1.3200046001761887,steps,2,96.0,,,,,,,0.0,1.4730368526805258e-05,20.0,0.2585142302046639,1.0,10.0,8.0,255.0,-1.0,,
anpboost-few_shot-steps_2D-seed0,er6orls4,2026-07-21T06:49:55Z,anpboost,few_shot,0,rmse,0.599112548828125,1.0643505028049818,0.593771240234375,1.050876729345654,957.1572961807252,0.4971194267272949,0.8245718479156494,2.6766771829875657,steps,2,27.0,,,,,,,0.2,6.83631406502272e-05,20.0,0.768810680147495,1.0,100.0,8.0,255.0,-1.0,,
anpboost-few_shot-steps_2D-seed0,gfwtkaca,2026-07-21T19:07:52Z,anpboost,few_shot,0,rmse,0.5475234375,0.9734344923770636,0.54471484375,0.9651414966610016,4160.950170993805,0.9645791053771972,1.0580646991729736,1.5683960007261972,steps,2,199.0,,,,,,,0.2,0.0002213282815989,10.0,0.0152199142675109,0.0,100.0,16.0,255.0,-1.0,,
anpboost-few_shot-steps_2D-seed0,i9ls083r,2026-07-21T09:03:10Z,anpboost,few_shot,0,rmse,0.56916357421875,1.0109996509596717,0.5645699462890625,1.000650252971374,2914.4211893081665,1.0873568058013916,0.8261191844940186,3.019273010363801,steps,2,223.0,,,,,,,0.2,0.0001251605833757,5.0,0.2656797431288616,1.0,100.0,4.0,255.0,-1.0,,
anpboost-few_shot-steps_2D-seed0,k1ntx2ei,2026-07-21T03:17:08Z,anpboost,few_shot,0,rmse,0.5708763427734375,1.0135975107384898,0.56707421875,1.0043018096312837,716.5038714408875,0.4634153842926025,0.4421744346618652,1.5534378425295825,steps,2,75.0,,,,,,,0.2,0.0002910635913133,5.0,0.0130667392380532,0.0,100.0,4.0,255.0,-1.0,,
anpboost-few_shot-steps_2D-seed0,m617u188,2026-07-21T21:57:24Z,anpboost,few_shot,0,rmse,0.5824730224609375,1.032919675321009,0.5730338134765625,1.0143930082733363,2815.34950041771,1.1002488136291504,1.1688039302825928,1.5390692290566503,steps,2,74.0,,,,,,,0.0,3.7275559646016336e-05,20.0,0.0105756957788887,0.0,100.0,8.0,255.0,-1.0,,
anpboost-few_shot-steps_2D-seed0,o6pfgwcd,2026-07-21T05:23:26Z,anpboost,few_shot,0,rmse,0.57746875,1.0226469506035905,0.567092529296875,1.0023804075139144,1988.8980634212496,0.529984712600708,0.4695873260498047,1.441633729314702,steps,2,88.0,,,,,,,0.0,4.589824181495648e-05,20.0,0.2878805718308923,1.0,1000.0,8.0,255.0,-1.0,,
anpboost-few_shot-steps_2D-seed0,ouhtbvpl,2026-07-21T16:04:41Z,anpboost,few_shot,0,rmse,0.572741943359375,1.0163137770634976,0.5733699340820313,1.01405858851911,2240.074167251587,1.1588809490203855,1.125942945480347,1.2801540475581257,steps,2,147.0,,,,,,,0.0,1.3840044764106206e-05,5.0,0.7593823221110972,0.0,1000.0,8.0,255.0,-1.0,,
anpboost-few_shot-steps_2D-seed0,oya1ohh3,2026-07-21T18:01:59Z,anpboost,few_shot,0,rmse,0.5543101806640625,0.9844112526021392,0.5483118896484375,0.9713516967024256,3939.784103870392,1.4680917263031006,1.193347454071045,1.6356365334336302,steps,2,104.0,,,,,,,0.2,0.0001024482973264,20.0,0.0600348399921965,1.0,1000.0,8.0,255.0,-1.0,,
anpboost-few_shot-steps_2D-seed0,py6t9h71,2026-07-21T04:57:38Z,anpboost,few_shot,0,rmse,0.5898853759765625,1.048070545230383,0.5889241943359375,1.0413178303051922,1537.4789142608645,0.5396914482116699,0.5454668998718262,2.170236719044019,steps,2,60.0,,,,,,,0.2,1.913588048769229e-05,20.0,0.3503398491158687,0.0,10.0,8.0,255.0,-1.0,,
anpboost-few_shot-steps_2D-seed0,q5slrawc,2026-07-21T07:27:11Z,anpboost,few_shot,0,rmse,0.5472926025390625,0.9714684707609318,0.5428734130859375,0.9613910879536944,2750.627004861832,0.529555082321167,0.5306808948516846,1.5774837711642384,steps,2,128.0,,,,,,,0.2,0.0001849521658972,20.0,0.0438086761972578,0.0,20.0,8.0,255.0,-1.0,,
anpboost-few_shot-steps_2D-seed0,q6ukz136,2026-07-22T00:00:58Z,anpboost,few_shot,0,rmse,0.5596295166015625,0.9928433525976186,0.5546087036132813,0.9816699014012914,2404.297098875046,1.1195151805877686,1.1262760162353516,1.5238695834875975,steps,2,157.0,,,,,,,0.0,0.0008887704677237,5.0,0.0415963508411869,0.0,1000.0,4.0,255.0,-1.0,,
anpboost-few_shot-steps_2D-seed0,tlgbnid4,2026-07-21T09:52:10Z,anpboost,few_shot,0,rmse,0.5551668090820312,0.9852065099635386,0.5531256713867188,0.9767298651094222,1650.7320671081543,0.7886788845062256,0.8868610858917236,1.4670818955125455,steps,2,73.0,,,,,,,0.0,0.0008831228248242,10.0,0.3887072196612053,1.0,100.0,8.0,255.0,-1.0,,
anpboost-few_shot-steps_2D-seed0,ugllcr9p,2026-07-21T17:40:37Z,anpboost,few_shot,0,rmse,0.6124866943359375,1.0883914236881216,0.6047630615234375,1.0685514190018317,1260.657363653183,1.439805269241333,1.3407723903656006,2.8355838313710096,steps,2,16.0,,,,,,,0.2,3.6649592076212935e-05,20.0,0.9572167377160832,0.0,100.0,16.0,255.0,-1.0,,
anpboost-few_shot-steps_2D-seed0,v36rgwqs,2026-07-21T04:39:02Z,anpboost,few_shot,0,rmse,0.557845947265625,0.989192709513878,0.55774169921875,0.9863650137065962,1105.4415366649628,0.5969367027282715,0.6402993202209473,1.5057310446004992,steps,2,77.0,,,,,,,0.0,0.0008692991511139,10.0,0.1569639638866114,0.0,1000.0,8.0,255.0,-1.0,,
anpboost-few_shot-steps_2D-seed0,vsv9s3cf,2026-07-21T11:30:58Z,anpboost,few_shot,0,rmse,0.5733457641601563,1.0187683444664657,0.5736749267578125,1.0175199385743798,2132.211733341217,1.040787935256958,1.0178046226501465,2.3171190929596306,steps,2,103.0,,,,,,,0.2,0.0001053621921034,10.0,0.2534741961949762,1.0,1000.0,16.0,255.0,-1.0,,
anpboost-few_shot-steps_2D-seed0,vxo39mra,2026-07-21T06:39:42Z,anpboost,few_shot,0,rmse,0.5658969116210938,1.0038980765022902,0.5571826171875,0.9865079983636136,602.3952584266663,0.4516310691833496,0.4951701164245605,1.2631378146932428,steps,2,58.0,,,,,,,0.0,0.0001848449172098,5.0,0.6097025297491431,1.0,10.0,16.0,255.0,-1.0,,
